Depth,age,Gamma Density,MS Loop (negs removed)
14.199,31.20455902,1.2551,16.8
14.209,31.23361671,1.248,16.9
14.219,31.26272715,1.2619,17.2
14.229,31.29188973,1.267,17.2
14.239,31.32110385,1.2508,17.4
14.249,31.3503689,1.2696,17.8
14.259,31.37968427,1.263,17.9
14.269,31.40904936,1.2734,17.9
14.279,31.43846356,1.2676,17.8
14.289,31.46792626,1.2675,17.9
14.299,31.49743685,1.1108,18.1
14.309,31.52699473,1.2147,18.1
14.319,31.55659929,1.2743,18.3
14.329,31.58624992,1.2736,18.3
14.339,31.61594602,1.259,18.2
14.349,31.64568698,1.2557,18.2
14.359,31.6754722,1.2081,18.2
14.369,31.70530105,1.2038,18.3
14.379,31.73517295,1.1711,18.4
14.389,31.76508728,1.1329,18.6
14.399,31.79504344,1.1504,18.9
14.409,31.82504081,1.2297,19.1
14.419,31.85507879,1.2332,19.6
14.429,31.88515678,1.2227,20
14.439,31.91527416,1.2285,19.8
14.449,31.94543034,1.2441,19.1
14.459,31.97562469,1.1959,18.6
14.469,32.00585663,1.2086,18.6
14.479,32.03612553,1.2465,18.6
14.489,32.0664308,1.2437,18.7
14.499,32.09677181,1.2491,18.6
14.509,32.12714798,1.2402,18.6
14.519,32.15755869,1.1911,18.6
14.529,32.18800334,1.2089,18.8
14.539,32.21848131,1.2423,19.2
14.549,32.248992,1.2464,19.2
14.559,32.2795348,1.2287,19.1
14.569,32.31010911,1.2065,19.1
14.579,32.34071432,1.2382,19
14.589,32.37134982,1.27,19.1
14.599,32.40201501,1.2672,19.4
14.609,32.43270928,1.2281,19.7
14.619,32.46343202,1.2343,20
14.629,32.49418262,1.2472,20.4
14.639,32.52496048,1.2096,20.8
14.649,32.55576499,1.2469,21.1
14.659,32.58659554,1.2687,21.2
14.669,32.61745153,1.2788,21.5
14.679,32.64833235,1.2741,21.6
14.689,32.6792374,1.2835,21.5
14.699,32.71016606,1.2731,21.5
14.709,32.74111772,1.2851,22.2
14.719,32.77209179,1.2765,22.1
14.729,32.80308766,1.262,19.6
14.739,32.83410471,0.9496,16.3
14.733,32.81549197,0.2192,14.2
14.743,32.84651732,0.6382,13.7
14.753,32.87756302,0.2187,13.5
14.763,32.90862845,-0.1944,13.6
14.759,32.89619995,0.179,14.5
14.769,32.92727692,0.9107,15.9
14.779,32.95837265,1.109,17.1
14.789,32.98948654,1.2124,17.8
14.799,33.02061797,1.2193,17.6
14.809,33.05176634,1.213,16.9
14.819,33.08293105,1.2303,15.9
14.829,33.11411148,0.8671,14.9
14.839,33.14530702,0.1608,14.3
14.842,33.15466854,-0.0205,14.7
14.968,33.54881471,0.5864,14.4
14.978,33.58015755,1.0952,14.6
14.988,33.61150645,1.1311,14.5
14.998,33.64286083,1.0762,14.5
15.008,33.67422006,1.0874,14.4
15.018,33.70558355,1.1257,14
15.028,33.73695069,1.1101,14
15.027,33.73381383,0.1241,14.9
15.037,33.76518372,1.1252,16.5
15.047,33.79655612,1.1865,17.7
15.057,33.82793039,1.1564,18.3
15.067,33.85930595,1.1668,18.5
15.077,33.89068218,1.1794,18.5
15.087,33.92205847,1.247,18.2
15.097,33.95343422,1.2361,18
15.107,33.98480882,1.2309,17.9
15.117,34.01618167,1.2636,17.9
15.127,34.04755216,1.244,17.9
15.137,34.07891967,1.2721,17.9
15.147,34.11028361,1.2734,17.8
15.157,34.14164336,1.2632,17.8
15.167,34.17299833,1.2495,18
15.177,34.20434789,1.2419,18.4
15.187,34.23569146,1.238,19.4
15.197,34.26702841,1.2391,21.3
15.207,34.29835814,1.2036,25
15.217,34.32968004,1.2471,30.2
15.227,34.36099352,1.5181,33.5
15.237,34.39229795,1.6123,30.8
15.247,34.42359274,1.2949,25
15.257,34.45487728,1.1491,20.8
15.267,34.48615095,1.2489,18.5
15.277,34.51741316,1.2355,17.4
15.287,34.54866329,1.2202,16.9
15.297,34.57990074,1.2278,16.5
15.307,34.61112491,1.2239,16.4
15.317,34.64233518,1.2323,16.3
15.327,34.67353094,1.2179,16.2
15.337,34.7047116,1.2099,16.3
15.347,34.73587654,1.2414,16.3
15.357,34.76702516,1.2481,16.4
15.367,34.79815685,1.2488,16.5
15.377,34.829271,1.2554,16.7
15.387,34.86036701,1.2537,16.8
15.397,34.89144427,1.2687,16.9
15.407,34.92250217,1.2691,16.9
15.417,34.9535401,1.2521,16.7
15.427,34.98455746,1.255,16.7
15.437,35.01555364,1.2638,16.8
15.447,35.04652804,1.2571,16.8
15.457,35.07748005,1.275,16.9
15.467,35.10840905,1.2606,16.9
15.477,35.13931445,1.27,17.1
15.487,35.17019563,1.2738,17.3
15.497,35.201052,1.2702,17.3
15.507,35.23188293,1.2859,17.4
15.517,35.26268784,1.2816,17.6
15.527,35.2934661,1.2783,17.9
15.537,35.32421711,1.2672,18.5
15.547,35.35494026,1.2685,19.5
15.557,35.38563496,1.2804,21.7
15.567,35.41630058,1.268,25.7
15.577,35.44693653,1.2984,33.1
15.587,35.4775422,1.3031,45
15.597,35.50811697,1.4079,58.1
15.607,35.53866025,1.4019,62
15.617,35.56917142,1.4272,52.8
15.627,35.59964988,1.324,39.3
15.637,35.63009502,1.2928,29.3
15.647,35.66050624,1.301,24.1
15.657,35.69088293,1.2831,21.3
15.667,35.72122447,1.2868,20
15.677,35.75153027,1.2559,19
15.687,35.78179972,1.2545,18.4
15.697,35.81203221,1.2638,17.9
15.707,35.84222713,1.2834,17.6
15.717,35.87238387,1.2595,17.4
15.727,35.90250184,1.2562,17.4
15.737,35.93258042,1.2626,17.5
15.747,35.962619,1.2715,17.9
15.757,35.99261698,1.2503,18.1
15.767,36.02257375,1.2582,18
15.777,36.0524887,1.2491,17.8
15.787,36.08236124,1.2557,17.8
15.797,36.11219074,1.2636,17.9
15.807,36.1419768,1.2824,18
15.817,36.17174194,1.2589,18.2
15.827,36.20150186,1.271,18.4
15.837,36.23125654,1.257,18.2
15.847,36.26100594,1.2604,17.6
15.857,36.29075004,1.2566,17
15.867,36.32048883,1.2408,16.7
15.877,36.35022226,1.2696,16.6
15.887,36.37995033,1.2462,16.7
15.897,36.40967301,1.2427,16.8
15.907,36.43939027,1.261,16.9
15.917,36.46910208,1.2526,17.1
15.927,36.49880843,1.2503,17.1
15.937,36.52850929,1.2492,17
15.947,36.55820463,1.2239,16.8
15.957,36.58789444,1.1967,16.8
15.967,36.61757867,1.2484,17
15.977,36.64725732,1.2426,17.3
15.987,36.67693036,1.2572,17.7
15.997,36.70659776,1.2478,18.4
16.007,36.7362595,1.2194,19.7
16.017,36.76591556,1.2168,22
16.027,36.7955659,1.2069,24.5
16.037,36.82521051,1.1987,25.1
16.047,36.85484936,1.225,22.9
16.057,36.88448242,1.2179,19.9
16.067,36.91410968,1.2257,18
16.077,36.94373111,1.2176,17
16.087,36.97334668,1.2085,16.7
16.097,37.00295637,1.2271,16.6
16.107,37.03256016,1.2449,16.7
16.117,37.06215802,0.9837,16.8
16.127,37.09174992,1.106,16.9
16.137,37.12133585,1.2497,17
16.147,37.15091577,1.2555,17.1
16.157,37.18048967,1.2572,17.2
16.167,37.21005751,1.2466,17.2
16.177,37.23961928,1.261,17.2
16.187,37.26917495,1.2464,17.2
16.197,37.2987245,1.269,17.3
16.207,37.3282679,1.2662,17.3
16.217,37.35780512,1.2303,17.1
16.227,37.38733615,1.2471,16.9
16.237,37.41686096,1.2544,16.6
16.247,37.44637952,1.2131,15.7
16.257,37.47589181,1.075,14.8
16.252,37.46113645,0.0188,14.8
16.262,37.4906456,0.4114,15.7
16.272,37.52014844,1.1786,16.3
16.282,37.54964495,1.1783,16.6
16.292,37.57913511,1.207,16.8
16.302,37.60861888,1.1738,17
16.312,37.63809626,1.2282,17.1
16.322,37.6675672,1.218,17.1
16.332,37.69703169,1.1531,17.3
16.342,37.7264897,1.2467,17.3
16.352,37.75594122,1.2557,17.4
16.362,37.7853862,1.2532,17.5
16.372,37.81482464,1.2391,17.7
16.382,37.8442565,1.2487,17.9
16.392,37.87368177,1.2483,17.9
16.402,37.90310041,1.2584,18
16.412,37.9325124,1.273,18.2
16.422,37.96191773,1.2548,18.5
16.432,37.99131635,1.0472,19
16.442,38.02070826,1.2731,19.4
16.452,38.05009342,1.2877,19.8
16.462,38.07947181,1.2507,20.2
16.472,38.10884341,1.2677,20.5
16.482,38.13820819,1.2561,20.7
16.492,38.16756613,1.2885,20.9
16.502,38.1969172,1.2796,21
16.512,38.22626138,1.2927,21.2
16.522,38.25559865,1.2607,21.5
16.532,38.28492898,1.2851,21.7
16.542,38.31425234,1.2944,21.7
16.552,38.34356872,1.2792,21.7
16.562,38.37287808,1.251,21.6
16.572,38.40218041,1.2714,21.4
16.582,38.43147567,1.2863,21
16.592,38.46076385,1.2717,20.9
16.602,38.49004492,1.1709,20.9
16.612,38.51931885,1.2821,20.8
16.622,38.54858563,1.2736,20.7
16.632,38.57784522,1.2709,20.7
16.642,38.60709761,1.2651,20.4
16.652,38.63634277,1.2651,20
16.662,38.66558066,1.1282,19.5
16.672,38.69481128,0.8512,19.4
16.682,38.7240346,1.2371,19.4
16.692,38.75325058,1.2413,19.4
16.702,38.78245921,1.2206,19.4
16.712,38.81166047,1.2417,19.3
16.722,38.84085432,1.2407,19.1
16.732,38.87004075,1.2463,19
16.742,38.89921972,1.2184,18.9
16.752,38.92839122,1.2316,18.9
16.762,38.95755522,1.2292,19.1
16.772,38.9867117,1.2408,19.3
16.782,39.01586063,1.2564,19.5
16.792,39.04500199,1.2544,19.6
16.802,39.07413575,1.2597,19.8
16.812,39.10326188,1.2755,19.9
16.822,39.13238038,1.2448,19.8
16.832,39.1614912,1.2727,0
16.842,39.19059433,1.2599,19.7
16.852,39.21968974,1.2628,19.2
16.862,39.24877741,1.2407,18.7
16.872,39.27785731,1.2649,18.4
16.882,39.30692942,1.127,18.3
16.892,39.33599372,0.8427,18.5
16.902,39.36505017,1.2699,18.5
16.912,39.39409876,1.2558,18.7
16.922,39.42313946,1.2581,18.7
16.932,39.45217225,1.2673,18.7
16.942,39.4811971,1.2476,18.7
16.952,39.51021399,1.2411,18.6
16.962,39.53922289,1.2676,18.5
16.972,39.56822378,1.2585,18.4
16.982,39.59721663,1.2441,18.7
16.992,39.62620143,1.2693,19.1
17.002,39.65517814,1.2951,19.5
17.012,39.68414675,1.2753,19.5
17.022,39.71310722,1.2783,19.4
17.032,39.74205954,1.3113,19.2
17.042,39.77100368,1.2973,18.6
17.052,39.79993961,1.266,17.7
17.062,39.82886731,1.2356,16.6
17.072,39.85778675,0.8469,15.8
17.082,39.88669792,0.4397,15.6
17.082,39.88669792,0.35,15.9
17.092,39.91560079,1.1835,16.3
17.102,39.94449532,1.2435,16.8
17.112,39.97338151,1.2514,17
17.122,40.00225932,1.1987,17.2
17.132,40.03112873,1.238,17.1
17.142,40.05998972,1.2231,17.2
17.152,40.08884226,1.2207,17.1
17.162,40.11768632,1.2507,17
17.172,40.14652189,1.2433,16.9
17.182,40.17534894,1.2456,16.9
17.192,40.20416744,1.244,17
17.202,40.23297737,1.2425,17.1
17.212,40.2617787,1.2478,17.2
17.222,40.29057142,1.2354,17.3
17.232,40.31935549,1.2631,17.4
17.242,40.34813089,1.2605,17.4
17.252,40.3768976,1.25,17.4
17.262,40.4056556,1.2523,17.2
17.272,40.43440485,1.2462,17
17.282,40.46314534,1.2279,17
17.292,40.49187704,1.2393,17.1
17.302,40.52059993,1.2377,17.1
17.312,40.54931398,1.2399,17.2
17.322,40.57801916,1.2423,17.2
17.332,40.60671546,1.2126,17
17.342,40.63540285,1.2211,16.9
17.352,40.6640813,1.2389,16.9
17.362,40.69275079,1.2282,16.9
17.372,40.72141129,1.2023,17
17.382,40.75006279,1.2168,17.1
17.392,40.77870526,1.2027,16.9
17.392,40.77870526,1.1215,16.5
17.402,40.80733866,1.165,15.7
17.412,40.83596299,1.0331,14.7
17.422,40.86457821,0.1505,13.8
17.432,40.8931843,-0.2492,13.6
17.442,40.92178124,0.0236,14.2
17.452,40.95036899,1.1346,15.2
17.462,40.97894754,1.2231,15.9
17.472,41.00751687,1.2064,16.2
17.477,41.02179806,0.671,16.5
17.487,41.0503535,0.8917,16.8
17.497,41.07889965,1.2149,17.1
17.507,41.10743649,1.2514,17.1
17.517,41.13596398,1.2147,17.2
17.527,41.16448212,1.2501,17.3
17.537,41.19299087,1.2227,17.5
17.547,41.22149021,1.2419,17.6
17.557,41.24998012,1.239,17.8
17.567,41.27846057,1.2313,17.9
17.577,41.30693153,1.2438,18.2
17.587,41.33539299,1.2256,18.7
17.597,41.36384491,1.211,19.1
17.607,41.39228728,1.2316,19.3
17.617,41.42072006,1.2227,19
17.627,41.44914325,1.2205,18.7
17.637,41.4775568,1.2168,18.5
17.647,41.5059607,1.1833,18.5
17.657,41.53435492,1.1996,18.3
17.667,41.56273944,0.9602,17.9
17.677,41.59111423,0.2933,16.8
17.968,42.41245024,0.7832,15.6
17.978,42.44052086,0.7938,15.3
17.988,42.468581,0.8063,15.2
17.998,42.49663063,0.8012,15.3
18.008,42.52466973,0.8181,15.5
18.018,42.55269826,0.8533,15.7
18.028,42.58071622,0.9251,15.9
18.038,42.60872358,0.9667,16.2
18.048,42.6367203,0.943,16.3
18.058,42.66470637,1.0065,16.3
18.068,42.69268176,0.967,16.1
18.068,42.69268176,0.8727,15.9
18.078,42.72064644,0.933,15.6
18.088,42.7486004,0.9178,15.4
18.098,42.77654361,1.0569,15.4
18.108,42.80447604,1.0992,15.5
18.118,42.83239768,1.1063,15.6
18.128,42.86030848,1.109,15.6
18.138,42.88820844,1.0931,15.7
18.148,42.91609753,0.7999,15.8
18.158,42.94397571,1.1573,16
18.168,42.97184298,1.1584,16
18.178,42.9996993,1.1557,16
18.188,43.02754464,1.1585,16
18.198,43.055379,1.2071,16.1
18.208,43.08320233,1.1992,16.1
18.218,43.11101462,1.1944,16.2
18.228,43.13881584,1.2098,16.2
18.238,43.16660597,1.2465,16.2
18.248,43.19438498,1.2398,16.3
18.258,43.22215285,1.2324,16.4
18.268,43.24990956,1.2477,16.5
18.278,43.27765507,1.244,16.5
18.288,43.30538938,1.2466,16.6
18.298,43.33311244,1.2199,16.5
18.308,43.36082424,1.2428,16.5
18.318,43.38852475,1.2503,16.5
18.328,43.41621395,1.2407,16.4
18.338,43.44389182,1.238,16.2
18.348,43.47155832,1.2363,16.2
18.358,43.49921345,1.2289,16.1
18.368,43.52685716,1.2362,16.1
18.378,43.55448944,1.231,16.1
18.388,43.58211026,1.2425,16.1
18.398,43.6097196,1.2203,16
18.408,43.63731743,1.2312,15.9
18.418,43.66490373,1.2225,16
18.428,43.69247848,1.2366,16
18.438,43.72004165,1.2198,16.1
18.448,43.74759321,1.2334,16.7
18.458,43.77513315,1.2128,16.6
18.468,43.80266143,1.2247,16.6
18.478,43.83017804,1.2222,16.6
18.488,43.85768294,1.2301,16.7
18.498,43.88517612,1.2355,16.8
18.508,43.91265755,1.225,17
18.518,43.94012721,1.2486,17.2
18.528,43.96758507,1.2335,17.2
18.538,43.99503111,1.2145,17.2
18.548,44.02246529,1.2185,17.2
18.558,44.04988761,1.2186,17.1
18.568,44.07729803,0.9842,17.1
18.578,44.10469653,1.2232,17.1
18.588,44.13208309,1.2217,17.1
18.598,44.15945768,1.2216,17.1
18.608,44.18682027,1.2374,17.2
18.618,44.21417085,1.2276,17.1
18.628,44.24150939,1.2133,17.1
18.638,44.26883586,1.2139,17
18.648,44.29615023,1.2136,17.1
18.658,44.3234525,1.2127,17.2
18.668,44.35074262,1.219,17.3
18.678,44.37802058,1.2297,17.4
18.688,44.40528636,1.2149,17.4
18.698,44.43253992,1.2135,17.3
18.708,44.45978124,1.2233,17.3
18.718,44.4870103,1.2216,17.2
18.728,44.51422708,1.2035,17.3
18.738,44.54143155,1.1969,17.3
18.748,44.56862369,1.2096,17.4
18.758,44.59580346,1.2156,17.7
18.768,44.62297086,1.2269,17.8
18.778,44.65012584,1.2417,18
18.788,44.6772684,1.2334,18.1
18.798,44.7043985,1.217,18.1
18.808,44.73151612,1.2278,18
18.818,44.75862123,1.2329,18
18.828,44.78571382,1.2294,18
18.838,44.81279385,1.2295,17.9
18.848,44.83986131,1.2197,17.8
18.858,44.86691616,1.2284,17.8
18.868,44.89395839,1.2159,17.8
18.878,44.92098797,1.2209,17.8
18.888,44.94800487,1.2125,17.9
18.898,44.97500907,1.2089,18
18.908,45.00200055,1.2087,18.1
18.918,45.02897929,1.1876,18.3
18.928,45.05594525,1.2192,18.3
18.938,45.08289841,1.2321,18.4
18.948,45.10983875,1.2254,18.4
18.958,45.13676625,1.228,18.3
18.968,45.16368088,1.2348,18.1
18.978,45.19058261,1.2134,18
18.988,45.21747143,1.2211,17.9
18.998,45.2443473,1.214,17.7
19.008,45.27121021,1.221,17.7
19.018,45.29806012,1.2355,17.8
19.028,45.32489702,1.2376,18
19.038,45.35172088,1.2446,18.1
19.048,45.37853168,1.2504,18.3
19.058,45.40532939,1.2532,18.5
19.068,45.43211398,1.2588,18.7
19.078,45.45888544,1.245,18.9
19.088,45.48564373,1.2491,19
19.098,45.51238884,1.2646,18.8
19.108,45.53912074,1.2449,18.5
19.118,45.5658394,1.2177,18.2
19.128,45.59254481,0.554,18
19.138,45.61923693,1.2613,18.1
19.148,45.64591575,1.254,18.1
19.158,45.67258123,1.2736,18.2
19.168,45.69923335,1.2696,18.3
19.178,45.7258721,1.2674,18.2
19.188,45.75249744,1.2596,18.1
19.198,45.77910935,1.2641,18.3
19.208,45.8057078,1.2639,18.5
19.218,45.83229278,1.2586,18.8
19.228,45.85886426,1.2553,19
19.238,45.88542221,1.238,19
19.248,45.91196661,1.2296,18.8
19.258,45.93849743,1.1874,18.5
19.268,45.96501465,1.2225,18.2
19.278,45.99151825,1.1319,17.7
19.288,46.0180082,1.0765,17.2
19.298,46.04448448,0.91,16.6
19.299,46.04713135,0.3539,16.8
19.309,46.07359256,0.7497,17.4
19.319,46.10004004,1.1313,18
19.329,46.12647378,1.2107,18.7
19.339,46.15289375,1.2162,19.1
19.349,46.17929991,1.2262,19.3
19.359,46.20569226,1.2447,19.3
19.369,46.23207076,1.2154,19
19.379,46.25843539,1.2161,18.3
19.389,46.28478612,1.225,17.8
19.399,46.31112294,1.2135,17.4
19.409,46.33744581,1.2247,17.3
19.419,46.36375472,1.2135,17.2
19.429,46.39004963,1.2093,17.2
19.439,46.41633053,1.212,17.2
19.449,46.44259739,1.2215,17.4
19.459,46.46885018,1.2126,17.7
19.469,46.49508889,1.231,18.4
19.479,46.52131348,1.2221,19.2
19.489,46.54752393,1.2311,20.9
19.499,46.57372022,1.2706,23.5
19.509,46.59990232,1.2204,27.7
19.52896334,46.65212801,1.1305,52.6
19.53844501,46.67691293,1.1074,39.9
19.54792668,46.701685,1.142,29.4
19.55740834,46.72644421,1.2122,25.9
19.56689001,46.75119054,1.2032,24.5
19.57637168,46.77592397,1.1986,20
19.58585335,46.80064447,1.2082,16.8
19.59533502,46.82535203,1.1767,17.5
19.60481669,46.85004662,1.1676,17.4
19.61429836,46.87472823,1.1563,17.1
19.62378003,46.89939683,1.1115,19.4
19.63326169,46.92405241,1.1792,21.4
19.64274336,46.94869494,1.1882,19.7
19.65222503,46.9733244,1.2227,17.8
19.6617067,46.99794076,1.2108,17.2
19.67118837,47.02254402,1.197,17.8
19.68067004,47.04713415,1.1425,16.3
19.69015171,47.07171113,1.1322,14.7
19.69963338,47.09627494,1.1068,15.2
19.70911504,47.12082555,1.1733,18.3
19.71859671,47.14536295,1.1862,21.2
19.72807838,47.16988711,1.2013,17.1
19.73756005,47.19439802,1.1816,15.7
19.74704172,47.21889565,1.1876,16.1
19.75652339,47.24337999,1.1879,15.9
19.76600506,47.267851,1.2204,17.5
19.77548673,47.29230868,1.1944,18.5
19.78496839,47.316753,1.2599,15
19.79445006,47.34118395,1.2627,13.8
19.80393173,47.36560149,1.2502,15
19.8134134,47.3900056,1.2264,18.1
19.82289507,47.41439628,1.2395,24.8
19.83237674,47.4387735,1.3026,37.1
19.84185841,47.46313723,1.365,54.4
19.85134008,47.48748745,1.5504,67.9
19.86082174,47.51182415,1.7341,70.6
19.87030341,47.53614731,1.6383,60.5
19.87978508,47.5604569,1.3789,44.8
19.88926675,47.5847529,1.28649,30.6
19.89874842,47.60903529,1.223,22.4
19.90823009,47.63330406,1.1877,17.4
19.91771176,47.65755917,1.135,13.3
19.92719343,47.68180062,1.1967,10.1
19.93667509,47.70602837,1.139,8.1
19.94615676,47.73024241,1.1298,7.6
19.95563843,47.75444272,1.1405,8.5
19.9651201,47.77862928,1.0891,10.5
19.97460177,47.80280206,1.1389,13
19.98408344,47.82696104,1.1507,14.3
19.99356511,47.85110621,1.2023,12.7
20.00304678,47.87523755,1.1656,9.8
20.01252845,47.89935503,1.1806,7.8
20.02201011,47.92345863,1.1334,6.7
20.03149178,47.94754833,1.0992,6.8
20.04097345,47.97162411,1.1552,7.5
20.05045512,47.99568595,1.1657,9.3
20.05993679,48.01973383,1.1702,11.7
20.06941846,48.04376773,1.1873,13.1
20.07890013,48.06778763,1.1439,14.4
20.0883818,48.09179351,1.2064,13.9
20.09786346,48.11578534,1.2005,10.4
20.10734513,48.1397631,1.0969,7.9
20.1168268,48.16372678,1.1517,6.7
20.12630847,48.18767636,1.1008,6.2
20.13579014,48.2116118,1.1565,6.3
20.14527181,48.2355331,1.1757,6.2
20.15475348,48.25944023,1.1395,5.8
20.16423515,48.28333318,1.1424,5.6
20.17371681,48.30721191,1.1409,5.8
20.18319848,48.33107641,1.1446,6.2
20.19268015,48.35492666,1.1036,6.3
20.20216182,48.37876264,1.116,6.2
20.21164349,48.40258433,1.1257,6.5
20.22112516,48.4263917,1.1088,7
20.23060683,48.45018474,1.1932,7.1
20.2400885,48.47396342,1.1985,6.7
20.24957016,48.49772773,1.2006,6.8
20.25905183,48.52147764,1.1773,7.3
20.2685335,48.54521313,1.1417,8.4
20.27801517,48.56893418,1.1556,9.2
20.28749684,48.59264078,1.1883,9.7
20.29697851,48.6163329,1.2336,10.1
20.30646018,48.64001051,1.2321,9.6
20.31594185,48.66367361,1.2131,8.5
20.32542351,48.68732216,1.2008,7.3
20.33490518,48.71095615,1.1554,6.2
20.34438685,48.73457556,1.1722,5.5
20.35386852,48.75818036,1.1911,5.1
20.36335019,48.78177054,1.196,5.1
20.37283186,48.80534607,1.1946,5.2
20.38231353,48.82890693,1.1964,5.2
20.3917952,48.85245311,1.1906,5.1
20.40127686,48.87598458,1.1988,4.9
20.41075853,48.89950133,1.1845,4.8
20.4202402,48.92300332,1.1764,4.7
20.42972187,48.94649054,1.1491,4.7
20.43920354,48.96996297,1.1576,4.8
20.44868521,48.99342059,1.1942,5.1
20.45816688,49.01686338,1.1608,5.8
20.46764855,49.04029132,1.1823,6.5
20.47713021,49.06370438,1.168,6.5
20.48661188,49.08710254,1.1792,7.1
20.49609355,49.1104858,1.1731,9.9
20.50557522,49.13385411,1.1601,16.5
20.51505689,49.15720747,1.155,17.5
20.52453856,49.18054585,1.1502,10.3
20.53402023,49.20386923,1.1404,6.5
20.5435019,49.22717759,1.1564,5.2
20.55298357,49.25047092,1.1289,5
20.56246523,49.27374918,1.1723,4.9
20.5719469,49.29701236,1.1637,5.1
20.58142857,49.32026044,1.1652,5.3
20.59091024,49.34349339,1.1957,5.6
20.60039191,49.36671121,1.1983,5.5
20.60987358,49.38991385,1.1723,5.2
20.61935525,49.41310132,1.1469,4.9
20.62883692,49.43627357,1.1833,4.7
20.63831858,49.4594306,1.1433,4.6
20.64780025,49.48257239,1.1744,4.6
20.65728192,49.5056989,1.1972,4.7
20.66676359,49.52881013,1.1964,4.7
20.67624526,49.55190604,1.1909,4.6
20.68572693,49.57498663,1.1522,4.6
20.6952086,49.59805186,1.1819,4.6
20.70469027,49.62110173,1.1811,4.6
20.71417193,49.6441362,1.1904,4.8
20.7236536,49.66715525,1.2038,5
20.73313527,49.69015887,1.1935,5.1
20.74261694,49.71314704,1.1865,4.8
20.75209861,49.73611973,1.1814,4.7
20.76158028,49.75907693,1.1929,4.6
20.77106195,49.78201861,1.1959,4.4
20.78054362,49.80494475,1.184,4.3
20.79002528,49.82785533,1.179,4.4
20.79950695,49.85075033,1.1682,4.5
20.80898862,49.87362973,1.1538,4.8
20.81847029,49.89649352,1.1595,4.8
20.82795196,49.91934166,1.1939,5.2
20.83743363,49.94217413,1.1974,5.8
20.8469153,49.96499093,1.1779,6.2
20.85639697,49.98779202,1.1755,5.9
20.86587863,50.01057738,1.1883,5.1
20.8753603,50.033347,1.1749,4.9
20.88484197,50.05610086,1.1549,5.2
20.89432364,50.07883892,1.1584,5.4
20.90380531,50.10156118,1.1916,6.2
20.91328698,50.12426761,1.2151,8.6
20.92276865,50.1469582,1.1817,12.3
20.93225032,50.16963291,1.0609,9.1
20.94078382,50.19002656,0.663,5.4
20.95026549,50.21267106,1.2232,4.4
20.95974716,50.23529964,1.1087,4.1
20.96922882,50.25791226,1.1505,3.9
20.97871049,50.28050891,1.1538,3.7
20.98819216,50.30308956,1.182,3.7
20.99767383,50.32565421,1.1836,3.7
21.0071555,50.34820282,1.1807,3.7
21.01663717,50.37073537,1.1798,3.5
21.02611884,50.39325185,1.18,3.6
21.03560051,50.41575223,1.1971,3.7
21.04508217,50.4382365,1.1984,3.9
21.05456384,50.46070358,1.1727,3.8
21.06404551,50.48310424,1.1639,3.6
21.07352718,50.50541189,1.0284,3.5
21.08300885,50.52762699,1.1439,3.6
21.09249052,50.54974998,1.1817,3.5
21.10197219,50.57178128,1.1818,3.5
21.11145386,50.59372135,1.1762,3.5
21.12093552,50.61557062,1.1573,3.5
21.13041719,50.63732954,1.1395,3.5
21.13989886,50.65899854,1.1646,3.6
21.14938053,50.68057806,1.1612,3.6
21.1588622,50.70206854,1.209,3.5
21.16834387,50.72347043,1.2026,3.5
21.17782554,50.74478416,1.1757,3.7
21.18730721,50.76601017,1.1626,3.8
21.19678887,50.78714891,1.2029,4.2
21.20627054,50.80820081,1.1819,4.8
21.21575221,50.82916632,1.194,5.6
21.22523388,50.85004587,1.1684,5.1
21.23471555,50.87083991,1.1897,4.3
21.24419722,50.89154886,1.16139,4.2
21.25367889,50.91217319,1.1247,4.4
21.26316056,50.93271332,1.0898,4.8
21.27264223,50.95316969,1.2033,6.1
21.28212389,50.97354275,1.2087,9.4
21.29160556,50.99383293,1.2336,14.5
21.30108723,51.01404067,1.2005,12.3
21.3105689,51.03416643,1.208,7
21.32005057,51.05421062,1.2116,5.1
21.32953224,51.07417371,1.2014,4.5
21.33901391,51.09405611,1.1908,4.3
21.34849558,51.11385829,0.9394,4.4
21.35797724,51.13358067,1.2585,4.3
21.36745891,51.15322369,1.2102,4.2
21.37694058,51.1727878,1.1665,4
21.38642225,51.19227344,1.1551,3.9
21.39590392,51.21168104,1.1851,3.8
21.40538559,51.23101105,1.2267,3.9
21.41486726,51.25026391,1.2123,3.9
21.42434893,51.26944005,1.2037,3.7
21.43383059,51.28853992,1.1958,3.6
21.44331226,51.30756395,1.1729,3.4
21.45279393,51.32651259,1.14729,3.4
21.4622756,51.34538628,1.1566,3.5
21.47175727,51.36418545,1.1811,3.6
21.48123894,51.38291056,1.1724,3.8
21.49072061,51.40156203,1.1084,3.8
21.50020228,51.4201403,1.1148,3.7
21.50968394,51.43864583,1.1942,3.5
21.51916561,51.45707904,1.2019,3.2
21.52864728,51.47544038,1.1394,2.8
21.53812895,51.49373028,1.1102,2.3
21.54761062,51.5119492,1.0985,1.8
21.50494311,51.42940213,0.1511,1.2
21.51442478,51.44787144,-0.2152,0.8
